,Artist,Artist Link,Song,Song Link,Chinese Lyrics,English Lyrics,Author,Author Link
92,Wowkie Zhang,https://lyricstranslate.com/en/wowkie-da-lyrics.html,每天起来唱一遍 (Sing It Once Every Morning) (měi tiān qǐ lái chàng yī biàn),https://lyricstranslate.com/en/m%C4%9Bi-ti%C4%81n-q%C7%90-l%C3%A1i-ch%C3%A0ng-y%C4%AB-bi%C3%A0n-sing-it-once-every-m.html,Sebas_WangYibo_fan,https://lyricstranslate.com/en/translator/sebaswangyibofan,,
93,Chen (EXO),https://lyricstranslate.com/en/chen-lyrics.html,呼吸 (Breath),https://lyricstranslate.com/en/%E5%91%BC%E5%90%B8-breath-breath.html,"我压抑不住思念着你
拨通了电话
想你 多久没见过你
远去的 窒息忧伤
又系在 我的心上
当初的放手
一个人叹息 后悔让你走 是突然袭来 那个问候 心都在颤抖
交集 心中的话被枷锁
想问你那边天气 难过的心情
隐藏的关心 早已被泪看透
只听听呼吸 最好的安慰 触摸你
看着我泪流的温柔
这样继续 回忆也不能安慰
我不停流泪 曾经约定好
如果分手离别 再不能相见
受伤的时候 偶尔一次让我 听听你呼吸 艰难喘息着 没有你的每天
我还不愿意睁开眼
心疲惫不堪 还要继续着明天
害怕你心痛 对你隐瞒着一切
拼命想你 以为你会知道 触摸你
看着我泪流的温柔
这样继续 回忆也不能安慰
我不停流泪 曾经约定好
如果分手离别 再不能相见
受伤的时候 偶尔一次让我 听听你呼吸 想对你说的想太多
为什么现在却沉默
再多的话语 能否回到最初
在心痛 如果能回到 那段幸福
拉紧你的手 我不会轻易放手 触摸你
看着我泪流的温柔
这样继续 回忆也不能安慰
我不停流泪 曾经约定好
如果分手离别 再不能相见
每个瞬间 不停想你
让疲惫累到 无法承受
受伤的时候 偶尔
一次让我 听听你呼吸 ","I couldn’t suppress missing you,
hence making that phone call
Missing you, haven’t met you for so long
The far away, strangling depression
Locked itself on my heart again
That release of our hands
I can only sigh, regretting letting you go That sudden greeting, my heart is trembling
Conflicting, the words in my heart are chained
I wanted to ask about the weather at your side, the sad emotions
The concealed concern, long betrayed by tears
Just by listening to your breath, it is the best consolation Touching you
Looking at the gentleness of the tears
If this continues, even memories won’t be able to console us
My tears keep falling we once had an agreement
If we break up and never meet again
When you are hurt, occasionally, let me hear your breath It’s hard to breathe, in everyday without you
I am still unwilling to face reality
My heart is really tired, but tomorrow still needs to go on
Afraid that you will feel he heartache hence hiding everything from you
Missing you with all my heart, thinking you will know Touching you
Looking at the gentleness of the tears
If this continues, even memories won’t be able to console us
My tears keep falling we once had an agreement
If we break up and never meet again
When you are hurt, occasionally, let me hear your breath Thinking too much about what I want to tell
Why am I remaining silent now?
No matter how much words, can we go back to how we were?
The heart is aching If we can go back to that blissful period
I’ll hold your hands tight I will not go easily Touching you
Looking at the gentleness of the tears
If this continues, even memories won’t be able to console us
My tears keep falling we once had an agreement
If we break up and never meet again
Every moment, constantly missing you
When it gets to tiring that I cannot tolerate anymore
When you are hurt, occasionally,
let me hear your breath ",infiity13,https://lyricstranslate.com/en/translator/infiity13
94,Jocie Kwok,https://lyricstranslate.com/en/jocie-kwok-lyrics.html,不怕不怕 (Bù pà bù pà),https://lyricstranslate.com/en/bupa-bupa-%E4%B8%8D%E6%80%95%E4%B8%8D%E6%80%95-bupa-bupa-%E4%B8%8D%E6%80%95%E4%B8%8D%E6%80%95.html,"MAI-A-HEE MAI-A-HU
MAI-A-HO MAI-A-HA-HA
MAI-A-HEE MAI-A-HU
MAI-A-HO MAI-A-HA-HA
HELLO ！
看我！
你在害怕什麼？
是我錯，沒能夠啊… 把自己變得成熟
傷口 那麼多
已經不怕再痛
沒什麼轉身以後我會練成護體神功！
看見蟑螂 我不怕不怕啦
我神經比較大 不怕不怕不怕啦
膽怯只會讓自己更憔悴
麻痺也是勇敢表現
一個人睡也不怕不怕啦
勇氣當棉被 不怕不怕不怕啦
夜晚再黑我​​就當看不見
太陽一定就快出現 …
HELLO ！看我！
你在害怕什麼？
是我錯，沒能夠啊… 把自己變得成熟
傷口那麼多( 口白) 沒地方可以再受傷了
沒什麼轉身以後我會練成護體神功！
看見蟑螂 我不怕不怕啦
我神經比較大 不怕不怕不怕啦
膽怯只會讓自己更憔悴
麻痺也是勇敢表現
一個人睡也不怕不怕啦
勇氣當棉被 不怕不怕不怕啦
夜晚再黑我​​就當看不見
太陽一定就快出現 … ","MAI-A-HEE MAI-A-HU
MAI-A-HO MAI-A-HA-HA
MAI-A-HEE MAI-A-HU
MAI-A-HO MAI-A-HA-HA
HELLO!
Look at me!
What are you afraid of?
It's my fault, I couldn't be an adult that easily
I've been hurt badly
But I'm not afraid of being hurt anymore
That's because I mastered my self-defense skills!
I'm even not afraid of cockroaches
My nerves are relatively strong, I'm not afraid, not afraid
Being afraid of something will only make you weak
Letting your guards down can be the proof of courage
I'm not afraid of sleeping alone at night
Courage is like cotton bed sheet, I'm not afraid
I cannot see darkness even if it gets dark
The sun will rise once again
HELLO!
Look at me!
What are you afraid of？
It's my fault, I couldn't be an adult that easily
I was hurt so bad
I was hurt badly but nothing can hurt me anymore
That's because I mastered my self-defense skills!
I'm even not afraid of cockroaches
My nerves are relatively strong, I'm not afraid, not afraid
Being afraid of something will only make you weak
Letting your guards down can be the proof of courage
I'm not afraid of sleeping alone at night
Courage is like cotton bed sheet, I'm not afraid
I cannot see darkness even if it gets dark
The sun will rise once again ",koukamon,https://lyricstranslate.com/en/translator/koukamon
95,David Tao,https://lyricstranslate.com/en/david-tao-zhe-lyrics.html,飛機場的10:30 (Fēi jī chǎng de 10:30),https://lyricstranslate.com/en/%E9%A3%9B%E6%A9%9F%E5%A0%B4%E7%9A%841030-1030-flight.html,PanZheXun,https://lyricstranslate.com/en/translator/panzhexun,,
96,Yin Lin,https://lyricstranslate.com/en/yin-lin-muhan-lyrics.html,牵丝戏 (Qiānsīxì),https://lyricstranslate.com/en/%E7%89%B5%E4%B8%9D%E6%88%8F-qi%C4%81ns%C4%ABx%C3%AC-puppet-show.html,"嘲笑谁恃美扬威
没了心如何相配
盘铃声清脆
帷幕间灯火幽微
我和你 最天生一对
没了你才算原罪
没了心才好相配
你褴褛我彩绘
并肩行过山与水
你憔悴
我替你明媚 是你吻开笔墨
染我眼角珠泪
演离合相遇悲喜为谁
他们迂回误会
我却只由你支配
问世间哪有更完美 兰花指捻红尘似水
三尺红台 万事入歌吹
唱别久悲不成悲
十分红处竟成灰
愿谁记得谁 最好的年岁 你一牵我舞如飞
你一引我懂进退
苦乐都跟随
举手投足不违背
将谦卑
温柔成绝对 你错我不肯对
你懵懂我蒙昧
心火怎甘心扬汤止沸
你枯我不曾萎
你倦我也不敢累
用什么暖你一千岁 风雪依稀秋白发尾
灯火葳蕤 揉皱你眼眉
假如你舍一滴泪
假如老去我能陪
烟波里成灰 也去得完美 风雪依稀秋白发尾
灯火葳蕤 揉皱你眼眉
假如你舍一滴泪
假如老去我能陪
烟波里成灰 也去得完美 ","Who are you teasing, for brazen displays fueled by beauty
How can I pair with you, for I lack a heart
The sound of the pan ling1 clear and melodious; the lights between the curtains shone dimly
We were meant for each other
It would be a sin if I lose you
It’s exactly because I lack a heart that I am a good match for you
You in tatters, while I in painted brilliance; side by side we walked through mountains and waters
Though you appear haggard, I will shine for you You were the one who kissed your brush and pen, and dyed the teardrop at the tail of my eye
For whom do we put on dramas of partings and unions, sadness and happiness?
They will misunderstand, but I will only be in your hands
Is there anything more perfect in this world? With the opera hand pose2, the water-like mortal world is pinched and twisted between fingers
On the red platform one meter tall3, having all stories told in songs
Singing farewell, it’s no longer called sadness when sadness prolongs; magnificent red reduced to ash grey
I wish we would all remember, the best years we had together. As you tug the strings you send me dancing in the air
As you lead I know how to go forth and back
In thick and thin I shall follow; be it my arms or legs you move, I will not disobey
Perfecting humility and gentleness If you are wrong I refuse to be right; if you are muddled, I am ignorant
How can the fire in my heart be happy to cease to boil
If you wilt I’ll never wither; if you are tired I dare not be fatigued
What can I use to warm you for a thousand years The blizzard vaguely resembles the whitened ends of your hair
The lights shone with lush brilliance, rubbing creases between your brows
If you are willing to give up one single teardrop
If I can be your company when you are old
Even if I am reduced to ash in a stream of smoke, I’d be perfectly happy to go. ",Georgankar,https://lyricstranslate.com/en/translator/georgankar
97,Beautiful Accident OST,https://lyricstranslate.com/en/beautiful-accident-ost-lyrics.html,美丽的意外 (Beautiful Accident),https://lyricstranslate.com/en/beautiful-accident-%E7%BE%8E%E4%B8%BD%E7%9A%84%E6%84%8F%E5%A4%96-beautiful-accident.html,"漂浮中等待
睡梦中醒来
我耳边是谁轻声在呼唤 角色在徘徊
剧情被翻转
美好或坏 聆听时光的剪彩 懂得拥抱感谢 所有的遗憾
就让生命从此以后 都与爱为伴 多么美好的意外
奇妙的安排
让我重新去明白
什么是爱 多么美好的意外
多小几率的存在
让我重新 拥有能力
勇敢爱 这是命运的慷慨
这是内心的坦白 寻找新的人生
重新唤醒这温柔
但我决定从此以后 骄傲的去行走 一定可以再次看见
更美丽的蜕变
就好像是童话寓言
Take me there take me there 多么美好的意外
奇妙的安排
让我重新去明白
什么是爱 多么美好的意外
多小几率的存在
让我重新 拥有能力
勇敢爱 这是命运的慷慨
这是内心的坦白 相信偶然的必然
就像地球在旋转
所以不要错过
美好的意外 多么美好的意外
奇妙的安排
让我重新去明白
什么是爱 多么美好的意外
多小几率的存在
让我重新 拥有能力
勇敢爱 这是命运的慷慨
这是内心的坦白 这是命运的慷慨
这是内心的坦白 ","Floating as I wait
awakening from sleep
Who is softly breathing in my ear? Our roles are wandering
Story lines are turning over
Good or bad, listen to the wonder of time Know how to embrace and be grateful, for all regrets
From now on just leave love be life's partner What a beautiful accident
A miraculous arrangement
Letting me understand
what love is What a beautiful accident
How small the probability is
to let me gain the ability
to bravely love again This is destiny's generosity
This is the heart's honesty Looking for a new life
I once again awoke this tenderness
But from now on I've decided to walk with my head held high We will certainly meet again
A more beautiful transformation
Just like a fairytale, a fable
Take me there, take me there What a beautiful accident
A miraculous arrangement
Letting me understand
what love is What a beautiful accident
How small the probability is
to let me gain the ability
to bravely love again This is destiny's generosity
This is the heart's honesty Believe this accident is unavoidable
Just like how the Earth is rotating
So don't miss this
beautiful accident What a beautiful accident
A miraculous arrangement
Letting me understand
what love is What a beautiful accident
How small the probability is
to let me gain the ability
to bravely love again This is destiny's generosity
This is the heart's honesty This is destiny's generosity
This is the heart's honesty ",jelena.milenkovic.9619,https://lyricstranslate.com/en/translator/jelenamilenkovic9619
98,Cui Jian,https://lyricstranslate.com/en/cui-jian-lyrics.html,一無所有 (Yī wú suǒ yǒu),https://lyricstranslate.com/en/%E4%B8%80%E7%84%A1%E6%89%80%E6%9C%89-i-have-nothingnothing-my-name.html,"我曾經問個不休　妳何時跟我走
可妳卻總是笑我　一無所有
我要給妳我的追求　還有我的自由
可妳總是笑我　一無所有 喔　妳何時跟我走　喔　妳何時跟我走
腳下這地在走　身邊那水在流
可妳卻總是笑我　一無所有
為何妳總笑個沒夠　為何我總要追求
難道在妳面前我永遠　是一無所有
喔　妳何時跟我走　喔　妳何時跟我走
腳下這地在走　身邊那水在流　
腳下這地在走　身邊那水在流 告訴妳我等了很久　告訴妳我最後的要求
我要抓起妳的雙手　妳這就跟我走
這時妳的手在顫抖　這時妳的淚在流
莫非妳是正在告訴我　妳愛我一無所有 喔　妳這就跟我走　喔　妳這就跟我走
腳下這地在走　身邊那水在流　
腳下這地在走　身邊那水在流
喔　妳這就跟我走　喔　妳這就跟我走
喔　妳這就跟我走　喔　妳這就跟我走
喔　妳這就跟我走　喔　妳這就跟我走 ","I have kept asking, when will you come with me
But you always laugh at me, having nothing
I want to give you my pursuit, along with my freedom
But you always laugh at me, having nothing Oh, when will you come with me, oh, when will you come with me
The land underneath is moving, the water aside is flowing
But you always laugh at me, having nothing
Why haven't you laughed enough, why I still want to be with you
would I forever be like this, having nothing?
Oh, when will you come with me, oh, when will you come with me
The land underneath is moving, the water aside is flowing Tell you I have been waiting for so long, tell you my last request
I want to grab your hands, you just come with me
This time your hand is trembling, this time your tears are flowing
Aren't you just telling me, you love me, having nothing? Oh, you now come with me, oh, you now come with me
The land underneath is moving, the water aside is flowing
Oh, you now come with me, oh, you now come with me
Oh, you now come with me, oh, you now come with me
Oh, you now come with me, oh, you now come with me Version 2
I have asked you endlessly, When will you go with me?
But you always laugh at me with, Nothing to my name
I want to give you my dreams, And give you my freedom.
But you always laugh at me with, Nothing to my name.  Ohhh…. When will you go with me?
The earth beneath my feet is moving. The river beside me is flowing.
But you always laugh at me with, Nothing to my name.
Why do you always laugh at me so? Why don’t I give up?
Why do you see me as, Forever having nothing to my name?
Ohhh…. Just go with me now!  Listen - I’ve waited so long, So I’ll make my final request.
I want to grab you by the hands, And take you with me.
Now your hands are trembling, Now your tears are falling.
Perhaps you are saying, You love me with nothing to my name
Ohhh…. Just go with me now. ",AiHack,https://lyricstranslate.com/en/translator/angelia2041
99,Zhao Lei,https://lyricstranslate.com/en/zhao-lei-lyrics.html,南方姑娘 (Nánfāng gūniáng) (Southern girl),https://lyricstranslate.com/en/%E5%8D%97%E6%96%B9%E5%A7%91%E5%A8%98-southern-girl.html,bokajl,https://lyricstranslate.com/en/translator/bokajl,,
100,Joanne Tseng,https://lyricstranslate.com/en/joanne-tseng-lyrics.html,猜猜看 (Cāi cāi kàn),https://lyricstranslate.com/en/%E7%8C%9C%E7%8C%9C%E7%9C%8B-guess.html,"你看雨水的線條 劃過寒冷的街角
我們並肩 卻像隔著浪潮
你猜面前的風暴 如果把城市傾倒
你是否終於 能聽見我心跳 如果我多了勇氣 如果你少了遲疑
好奇我們會走到哪裡 來猜猜看 鐘擺 會把什麼帶來
是悲哀的空白 或被愛填滿的存在
猜猜看 未來 會有什麼揭開
是如果的精彩 還是沒結果的等待 這難道不是愛～愛
那不然 你猜～愛
我想這是愛～愛
那不然 你猜～愛 距離算不算剛好 靠近會不會打擾
我猜曖昧 是溫柔的監牢
節拍為什麼會亂掉 瞬間地動天搖
我猜你一定 比我還早知道 如果我多了勇氣 如果你少了遲疑
答案 會不會 被揭曉 來猜猜看 鐘擺 會把什麼帶來
是悲哀的空白 或被愛填滿的存在
猜猜看 未來 會有什麼揭開
是如果的精彩 還是沒結果的等待 來猜猜看 鐘擺 會把什麼帶來
是悲哀的空白 或被愛填滿的存在
猜猜看 未來 會有什麼揭開
是如果的精彩 還是沒結果的等待 這難道不是愛～愛
那不然 你猜～愛
我想這是愛～愛
那不然 你猜～愛 難道這是愛
我想這是愛 ","See the trace of rain streak through the cold street corner
Though we walk side by side it seems that we're separated by tides
Guess that if the storm before you collapses the city
Would you finally hear my heartbeat? If I had more courage if you had less hesitation
L'm curious by which place we would go Guess what the pendulum will bring to you
The sorrowful blank or the presence filled with love
Guess what will be revealed in the future!
The wonder with possibilities or the wait without results
Isn't it love? love
If not,you guess! love
I think it's love love
If not,you guess! love Is the distance between us perfect? Would I bother you if I get closer?
I guess dubious relationship is a gentle jail
Why the tempo gets in disorder and the earth suddenly shakes
I guess you surely know the answer sooner than I
If I had more courage if you had less hesitation
Would the answer be revealed Guess what the pendulum will bring to you
The sorrowful blank or the presence filled with love
Guess what will be revealed in the future!
The wonder with possibilities or the wait without results
Isn't it love? Guess what the pendulum will bring to you
The sorrowful blank or the presence filled with love
Guess what will be revealed in the future!
The wonder with possibilities or the wait without results
Isn't it love? love
If not,you guess! love
I think it's love love
If not,you guess! love
Would it be love? I think it's love ",Nourdati Madi,https://lyricstranslate.com/en/translator/nourdati-madi
101,Zhou Xuan,https://lyricstranslate.com/en/zhou-xuan-lyrics.html,月圓花好 (yuè yuán huā hǎo),https://lyricstranslate.com/en/%E6%9C%88%E5%9C%93%E8%8A%B1%E5%A5%BD-yu%C3%A8-yu%C3%A1n-hu%C4%81-h%C7%8Eo-full-moon-blooming-flowers.html,"浮云散明月照人来
团圆美满今朝最
清浅池塘鸳鸯戏水
红裳翠盖并蒂莲开
双双对对恩恩爱爱
这软风儿向着好花吹
柔情蜜意满人间 ","Floating clouds, people arrive in the bright moonlight
Today's reunion is the most perfect and joyful
Clear shallow pond, Mandarin ducks play in the water
A red swath of orchids and lotuses bloom
Right match, favourable love
The gentle wind blows towards the blooming flower
The world is full of tender feelings and sweet intentions ",gezellig,https://lyricstranslate.com/en/translator/gezellig
102,Jackson Yee,https://lyricstranslate.com/en/jackson-yee-lyrics.html,Fall,https://lyricstranslate.com/en/fall-fall.html-9,keoa,https://lyricstranslate.com/en/translator/keoa,,
103,Frozen 2 (OST),https://lyricstranslate.com/en/frozen-2-ost-lyrics.html-0,Into the Unknown (in 29 languages),https://lyricstranslate.com/en/unknown-29-languages-unknown-29-languages.html-0,"I can hear you, but I won’t
Some look for trouble, while others don’t
Más de mil razones hay para seguir igual
忽视你的低语 对我无形的支配 Du är ingen röst, bara en obetydlig ton
Jag är upptagen, hur som helst
Csak kitalált hangzás Oly sok embert védelmeznek várunk falai
Så mystiske sirene, nej, dit kald bli'r ikke hørt Mus leat fearánat ja in dárbbaš lasit šat
Glaubst du, ich will das riskieren, und ich folge dir
Inn á nýja braut
Към незнаен свят
向未知探索 Mis tahad sa, kui minult une röövid nii?
Er du her for å skremme, til jeg føler meg forlatt?
Ил' ти си биће које јесте помало ко ја?
Qui mieux que moi pourrait savoir d’où je viens ? Каждый день трудней даётся, сила чар моих растёт
Se nel mondo immenso dell’ignoto andrò
Στο άγνωστο να ρθω
Chcę uwierzyć snom
숨겨진 세상 Dus waar ben je?
Nghe ta không nào
Ta đang tới này
เดินไปชักที どこへ行くの？ついてゆく
Näytä tie, mukaan vie
Minha intuição ","I can hear you, but I won’t
Some look for trouble, while others don’t
There’re more than a thousand reasons to keep going about
I’m ignoring your murmurs, which have an invisible force over me You’re not a voice, only an insignificant tone
I’m busy, anyway
Just a made-up sound So many people are protected by the walls of our castle
So, mysterious siren, no, your call will remain unheard I’ve had adventures and I don’t need more
Do you think I want to risk all this and that I’ll follow you
On a new path
Towards an unknown world
Exploring the unknown? What do you want, when you're stealing away my sleep?
Are you here to scare me, till I feel abandoned?
Or are you a creature that’s a little bit like me?
Who could know better than I where do I come from? Every day is a little harder, the power of my magic grows
If into the vast world of the unknown I go
To come into the unknown
I want to believe in dreams
A hidden world So where are you?
Can't you please hear my voice?
I'm here,
Lead me there Where are you going? I’ll follow you
Show me the way, take me with you
My intuition ",Icey,https://lyricstranslate.com/en/translator/icey
104,Fei Yu Ching,https://lyricstranslate.com/en/fei-yu-ching-lyrics.html,一剪梅 (Yī jiǎn méi),https://lyricstranslate.com/en/y%C4%AB-ji%C7%8En-m%C3%A9i-branch-plum-blossom.html,ChEnMusic,https://lyricstranslate.com/en/translator/chenmusic,,
105,Lay (EXO),https://lyricstranslate.com/en/lay-lyrics.html,蹦 (Boom) (bèng),https://lyricstranslate.com/en/b%C3%A8ng-boom.html,SindArytiy,https://lyricstranslate.com/en/translator/sindarytiy,,
106,Eason Chan,https://lyricstranslate.com/en/eason-chan-lyrics.html,因为爱情 (Yīn wèi ài qíng),https://lyricstranslate.com/en/%E5%9B%A0%E4%B8%BA%E7%88%B1%E6%83%85-because-love.html-0,"给你一张过去的CD
听听那时我们的爱情
有时会突然忘了我还在爱着你 再唱不出那样的歌曲
听到都会红着脸躲避
虽然会经常忘了我依然爱着你 因为爱情 不会轻易悲伤
所以一切都是幸福的模样
因为爱情 简单的生长
依然随时可以为你疯狂 因为爱情 怎么会有沧桑
所以我们还是年轻的模样
因为爱情 在那个地方
依然还有人在那里游荡人来人往 ","I give you an old CD
Listen to our love stroy at that time
Sometimes I suddenly forget that I`m still loving you Don`t sing a song like that any more
I blush and turn away after a listen
Even though I`d always forget that I`m still loving you Because of love, we are not easily saddened
That`s why everything looks so happy
Because of love, we`re simply grown up
It can still drive me crazy for you anytime Because of love, how can we grow old?
That`s why we still look young
Because of love, in that place
People are still wandering over there, coming and going ",ideologypeng,https://lyricstranslate.com/en/translator/ideologypeng
107,Wang Feng,https://lyricstranslate.com/en/wang-feng-lyrics.html,怒放的生命 (nùfàng de shēngmìng),https://lyricstranslate.com/en/nu-fang-de-sheng-ming-%E6%80%92%E6%94%BE%E7%9A%84%E7%94%9F%E5%91%BD-life-full-bloom.html,"曾经多少次跌倒在路上
曾经多少次折断过翅膀
如今我已不再感到彷徨 我想超越这平凡的生活
我想要怒放的生命
就象飞翔在辽阔天空
就象穿行在无边的旷野
拥有挣脱一切的力量
曾经多少次失去了方向
曾经多少次扑灭了梦想
如今我已不再感到迷茫 我要我的生命得到解放
我想要怒放的生命
就象飞翔在辽阔天空
就象穿行在无边的旷野 拥有挣脱一切的力量
我想要怒放的生命
就象矗立在彩虹之颠
就象穿行璀璨的星河
拥有超越平凡的力量 曾经多少次失去了方向
曾经多少次扑灭了梦想
如今我已不再感到迷茫
我要我的生命得到解放 我想要怒放的生命
就象飞翔在辽阔天空
就象穿行在无边的旷野
拥有挣脱一切的力量 我想要怒放的生命
就象矗立在彩虹之颠
就象穿行璀璨的星河
拥有超越平凡的力量 我想要怒放的生命
就象飞翔在辽阔天空
就象穿行在无边的旷野
拥有挣脱一切的力量 我想要怒放的生命
就象矗立在彩虹之颠
就象穿行璀璨的星河
拥有超越平凡的力
祝你好运   望采纳 ","How many times have I fell on the road before?
How many times my wings have been broken off before?
Now that I no longer feel like hesitating,
I want to surpass this ordinary life. I want a life in full bloom,
Like flying in the vast sky,
Like passing across the endless wilderness,
Having the strength to break free from everything. How many times have I already lost my way?
How many times have my dreams been extinguished before?
Now that I no longer feel lost,
I want to live a liberated life. I want a life in full bloom,
Like flying in the vast sky,
Like passing across the endless wilderness,
Having the strength to break free from everything. I want a life in full bloom,
Like standing majestically at the top of a rainbow,
Like passing across the dazzling galaxy,
Having the strength to surpass the ordinary. How many times have I already lost my way?
How many times have my dreams been extinguished before?
Now that I no longer feel lost,
I want to live a liberated life. I want a life in full bloom,
Like flying in the vast sky,
Like passing across the endless wilderness,
Having the strength to break free from everything. I want a life in full bloom,
Like standing majestically at the top of a rainbow,
Like passing across the dazzling galaxy,
Having the strength to surpass the ordinary. I want a life in full bloom,
Like flying in the vast sky,
Like passing across the endless wilderness,
Having the strength to break free from everything. I want a life in full bloom,
Like standing majestically at the top of a rainbow,
Like passing across the dazzling galaxy,
Having the strength to surpass the ordinary. ",Elda Mengisto,https://lyricstranslate.com/en/translator/elda-mengisto
108,Jay Chou,https://lyricstranslate.com/en/jay-chou-lyrics.html,不該 [Shouldn't Be] (Bùgāi),https://lyricstranslate.com/en/shouldnt-be-%E4%B8%8D%E8%A9%B2-shouldnt-be.html,"假裝我們還在 一塊
我真的演 不出來
還是不習慣你 不在
這身份轉變 太快 畫面裡不需要 旁白
卻誰都看 的出來
是我情緒湧了 上來
想哭卻一遍 空白 雪地裡相愛 他們說零下已結晶 的誓言 不會壞
但愛的狀態 卻不會永遠都冰封 而透明 的存在 輕輕飄 落下來
許下的夢 融化的太快
或許我們都 不該醒來 你還是 住在我的 回憶裡不 出來
讓我們 微笑離開 讓故事留 下來
放手後 愛依然在
雪融了 就應該花開
緣若盡了 就不該再重來 你依舊 住在我的 回憶裡不 出來
我離開 將你的手 交給下個 最愛
糾纏與
(Oh) 固執等待
反而是 另一種傷害
彼此緊握的手鬆開 去擁抱更多未來 錯過的時間怎 麼買
誰都付 不出來
或許我們學會 釋懷
讓過去安靜 下來 雪地裡相愛 他們說零下已結晶 的誓言 不會壞
但愛的狀態 卻不會永遠都冰封 而透明 的存在 輕輕飄 落下來
許下的夢 融化的太快
或許我們都 不該醒來 你還是 住在我的 回憶裡不 出來
讓我們 微笑離開 讓故事留 下來
放手後 愛依然在
雪融了 就應該花開
緣若盡了 就不該再重來 你依舊 住在我的 回憶裡不 出來
我離開 將你的手 交給下個 最愛
糾纏與
(Oh) 固執等待
反而是 另一種傷害
彼此緊握的手鬆開 去擁抱更多未來 ","Just imagining us still being a couple
I can't bear to think about it
Still not used to you not being around
The status quo changed too rapidly  The scenario doesn't have to be explicit
Yet anyone can tell just by a look
My emotions surge through me
I want to cry, yet I can't seem to  They say our vow to love will never expire as it stays frozen, buried within snow
But love is dynamic, ever-changing and never transparent between two people. Slowly and gently, our choices let us down
The dreaminess we hoped for is melting away too fast
Perhaps its better if we don't wake up from this dream It's best we end it here, so that my inkling of you exists only in fond memories
So that we can conclude our story smiling at the least
Feelings might still linger on after letting go
Yet once the winter snow melts away, spring flowers should bloom
Don't look back nor repeat your decisions after you've moved on It's best we end it here, so that my inkling of you exists only in fond memories
Here on I send my blessings, passing your hand onto your next love
Refusing to let go
and stubbornly waiting for the tide to turn
Can be hurtful in unexpected ways
Its time we loosen our interlocked hands to independently embrace our own futures  Is it possible to ever buy back the time I wasted?
Perhaps no one can afford it
Maybe we should learn to let go
Let the past fade into silence They say our vow to love will never expire as it stays frozen, buried within snow
But love is dynamic, ever-changing and never transparent between two people. Slowly and gently, our choices let us down
The dreaminess we hoped for is melting away too fast
Perhaps its better if we don't wake up from this dream It's best we end it here, so that my inkling of you exists only in fond memories
So that we can conclude our story smiling at the least
Feelings might still linger on after letting go
Yet once the winter snow melts away, spring flowers should bloom
Don't look back nor repeat your decisions after you've moved on It's best we end it here, so that my inkling of you exists only in fond memories
Here on I send my blessings, passing your hand onto your next love
Refusing to let go
and stubbornly waiting for the tide to turn
Can be hurtful in unexpected ways
Its time we loosen our interlocked hands to independently embrace our own futures ",ashkicksbutt,https://lyricstranslate.com/en/translator/ashkicksbutt
109,Chyi Chin,https://lyricstranslate.com/en/chyi-chin-lyrics.html,夜夜夜夜 (Yè yè yè yè),https://lyricstranslate.com/en/%E5%A4%9C%E5%A4%9C%E5%A4%9C%E5%A4%9C-night-night-night-night.html,"想问天你在那里
我想问问我自己
一开始我聪明 结束我聪明
聪明的几乎的毁掉了我自己 *想问天问大地
或著是迷信问问宿命
放弃所有 抛下所有
让我飘流在安静的夜夜空里 **你也不必牵强再说爱我
反正我的灵魂已片片凋落
慢慢的拼凑 慢慢的拼凑
拼凑成一个完全不属於真正的我 (x2) Repeat *, (**x3) 我不愿再放纵
我不愿每天每夜每秒飘流
也不愿再多问再多说再多求我的梦 (x2) ","Would like to ask heaven where you are.
I would like to ask after myself.
In the beginning I was clever, in the end I was clever.
The cleverness that almost destroyed me. *Would like to ask heaven and earth
or superstitiously ask my fate.
Abandoned everything, thrown everything.
Let me drift in the quiet night's night sky. **You don't need to arbitrary say you love me anymore.
My soul has withered and fallen in pieces anyway.
Slowly it assembles, slowly it assembles,
assembles to someone who completely doesn't belong to the real me. (x2) Repeat *, (**x3) I don't want to unrestrained anymore.
I don't want to drift everyday, every night, every second.
Also don't want to ask, say, seek my dreams anymore (x2) ",hankeat,https://lyricstranslate.com/en/translator/hankeat
110,Gary Chaw,https://lyricstranslate.com/en/gary-chaw-%E6%9B%B9%E6%A0%BC-lyrics.html,背叛 (bèi pàn),https://lyricstranslate.com/en/%E8%83%8C%E5%8F%9B-betrayal-%E8%83%8C%E5%8F%9B.html,pabloli,https://lyricstranslate.com/en/translator/pabloli,,
