,Artist,Artist Link,Song,Song Link,Chinese Lyrics,English Lyrics,Author,Author Link
112,Jolin Tsai,https://lyricstranslate.com/en/jolin-tsai-lyrics.html,说爱你 (Shuo Ai Ni),https://lyricstranslate.com/en/shuo-ai-ni-%E8%AF%B4%E7%88%B1%E4%BD%A0-say-i-love-you.html,"我的世界变得奇妙更难以言喻
还以为是从天而降的梦境
直到确定，手的温度来自你心里
这一刻，我终于勇敢说爱你 一开始，我只顾看着你
装做不经意心却飘过去
还窃喜，你没发现我，躲在角落
忙着快乐，忙着感动
从彼此陌生到熟会是我们从未想过，
真爱到现在不敢期待 要证明自己，曾被你想起 really?
我胡思乱想，就从今天起 I wish
像一个陷阱，却从未犹豫相信
你真的愿意，就请给我惊喜 关于爱情，过去没有异想的结局
那天起，却颠覆了自己逻辑
我的怀疑，所有答案因你而明白
转呀转，就真的遇见 Mr. Right 一开始，我只顾看着你
装做不经意心却飘过去
还窃喜，你没发现我，躲在角落
忙着快乐，忙着感动
从彼此陌生到熟会是我们从未想想，
真爱到现在不敢期待 要证明自己，曾被你想起 really?
我胡思乱想，就从今天起 I wish
像一个陷阱，却从未犹豫相信
你真的愿意，就请给我惊喜 关于爱情，过去没有异想的结局
那天起，却颠覆了自己逻辑
我的怀疑，所有答案因你而明白
转呀转，就真的遇见 Mr. Right 我的世界变得奇妙更难以言喻
还以为是从天而降的梦境
直到确定，手的温度来自你心里
这一刻，我终于勇敢说爱你 ","My world has become strange and unexplainable
Even thought it was a dream which dropped from the heavens
Till I could confirm that the warmth from your hand came from your heart
Finally, I dare say ""I love you"" From the start, I was occupied in watching you
Pretending it to be accidental while my heart flew over to you
Secretly happy that you didn't notice me in the corner
Busy being happy, busy being touched
From the days where we were strangers to being familiar with each other
True love is something we've never imagined Want to prove that you've thought of me, really?
I think of everything and anything from today onwards, I wish
Like a trap, however I've had no doubts in believing
You are really willing, so please give me a surprise From the past till now, there have been no unexpected endings in love
But from that day, my whole logic has been disturbed
All my suspicions, all answers are understood because of you
Turn and turn, really meet my Mr. Right From the start, I was occupied in watching you
Pretending it to be accidental while my heart flew over to you
Secretly happy that you didn't notice me in the corner
Busy being happy, busy being touched
From the days where we were strangers to being familiar with each other
True love is something we've never imagined Want to prove that you've thought of me, really?
I think of everything and anything from today onwards, I wish
Like a trap, however I've had no doubts in believing
You are really willing, so please give me a surprise From the past till now, there have been no unexpected endings in love
But from that day, my whole logic has been disturbed
All my suspicions, all answers are understood because of you
Turn and turn, really meet my Mr. Right My world has become strange and unexplainable
Even thought it was a dream which dropped from the heavens
Till I could confirm that the warmth from your hand came from your heart
Finally, I dare say ""I love you"" ",nijichama,https://lyricstranslate.com/en/translator/nijichama
113,Anita Mui,https://lyricstranslate.com/en/anita-mui-lyrics.html,夕陽之歌 (Xīyáng zhī gē),https://lyricstranslate.com/en/x%C4%ABy%C3%A1ng-zh%C4%AB-g%C4%93-song-sunset.html-0,Raenlyn,https://lyricstranslate.com/en/translator/raenlyn,,
114,Teresa Teng,https://lyricstranslate.com/en/teresa-teng-lyrics.html,月亮代表我的心 (Yè liàng dài biǎo wǒ de xīn),https://lyricstranslate.com/en/%E6%9C%88%E4%BA%AE%E4%BB%A3%E8%A1%A8%E6%88%91%E7%9A%84%E5%BF%83-moon-represents-my-heart.html,"你問我愛你有多深
我愛你有幾分
我的情也真
我的愛也真　
月亮代表我的心 你問我愛你有多深　
我愛你有幾分
我的情不移
我的愛不變
月亮代表我的心 輕輕的一個吻
已經打動我的心
深深的一段情
教我思念到如今 你問我愛你有多深　
我愛你有幾分
你去想一想
你去看一看　
月亮代表我的心 ","THE MOON REPRESENTS MY HEART  Lyricist: Weng Qingxi Composer: Sun Yi  You ask me how profound my love for you is
How much I really love you
My adoration is real
My love is real
The moon represents my heart You ask me how profound my love for you is
How much I really love you
My sentiment does not hesitate
My love will not alter
The moon represents my heart Just one mild (tender) kiss
Is sufficient to inspire my heart
An abstruse love
Has taught me to contemplate of you until now You ask me how profound my love for you is
How much I really love you
Go to ponder (think) about it
Go and take a look
The moon represents my heart Translated by Michioflavia (謝淓玉) ",Michioflavia,https://lyricstranslate.com/en/translator/michioflavia
115,Xiao Zhan,https://lyricstranslate.com/en/xiao-zhan-lyrics.html,跟著感覺走 (gēn zhe gǎn jué zǒu),https://lyricstranslate.com/en/%E8%B7%9F%E8%91%97%E6%84%9F%E8%A6%BA%E8%B5%B0-follow-your-feelings.html,"跟著感覺走
緊抓住夢的手
腳步越來越輕 越來越快活
儘情揮灑自己的笑容
愛情會在任何地方留我 跟著感覺走
緊抓住夢的手
藍天越來越近 越來越溫柔
心情就像風一樣自由
突然發現 一個完全不同的我～ 跟著感覺走
讓它帶著我
希望就在不遠處等著我 哦～ 跟著感覺走
讓它帶著我
夢想的事那裡都會有
( ah oh oh～) 跟著感覺走 緊抓住夢的手
腳步越來越輕 越來越快活
儘情揮灑自己的笑容
愛情會在任何地方留我
(oh oh～) 跟著感覺走 緊抓住夢的手
藍天越來越近 越來越溫柔
心情就像風一樣自由
突然發現 一個完全不同的我
跟著感覺走 讓它帶著我
希望就在不遠處等著我 哦～ 跟著感覺走 讓它帶著我
夢想的事那裡都會有 哦～ 跟著感覺走 讓它帶著我
希望就在不遠處等著我 哦～
跟著感覺走 讓它帶著我
夢想的事那裡都會有
( ah oh oh ～) ","Following my feelings
Holding my dream tightly
With my footsteps getting lighter and more happier
Let's spread my smiles with happiness
And love will be somewhere waiting for me Following my feelings
Holding my dream tightly
With the blue sky getting closer and getting tender
My mind that is as free as the winds
Has suddenly found a completely whole different me~ Following my feelings
And it takes me
To my dream not far away now, waiting for me oh~ Following my feelings
And it takes me
To a place that I dream of
( ah oh oh～) Following my feelings holding my dream tightly
With my footsteps getting lighter and more happier
Let's spread my smile with happiness
And love will be somewhere waiting for me
(oh oh～) Following my feelings holding my dream tightly
With the blue sky getting closer and getting tender
My mind that is as free as the wind
Has suddenly found a completely whole different me
Following my feelings and it takes me
To my dream not far away now, waiting for me oh~ Following my feelings and it takes me
To a place that I dream of oh~ Following my feelings and it takes me
To my dream not far away now, waiting for me oh~
Following my feelings and it takes me
To a place that I dream of
( ah oh oh ～) ",Teya,https://lyricstranslate.com/en/translator/teya
116,Xiao Shen Yang,https://lyricstranslate.com/en/xiao-shenyang-lyrics.html,我的好兄弟 (Wǒ de hǎo xiōngdì),https://lyricstranslate.com/en/%E6%88%91%E7%9A%84%E5%A5%BD%E5%85%84%E5%BC%9F-my-brother.html,"[Verse 1]
在你辉煌的时刻 让我为你唱首歌
我的好兄弟 心里有苦你对我说
前方大路一起走 哪怕是河也一起过
苦点累点 又能算什么  [Verse 2]
在你需要我的时候 我来陪你一起度过
我的好兄弟 心里有苦你对我说
人生难得起起落落 还是要坚强的生活
哭过笑过 至少你还有我  [Chorus]
朋友的情谊呀比天还高 比地还辽阔
那些岁月我们一定会记得
朋友的情谊呀我们今生 最大的难得
像一杯酒 像一首老歌  Repeat Verse 1 Repeat Verse 2 Repeat Chorus x2  像一杯酒 像一首老歌 ","[Verse 1]
When you’re in all your glory
Let me sing a song for you
My brother
When I’m having a hard time, you tell me
Let’s walk forward together down this road
Even if there’s a river, we can cross it together
A little difficult, a little tired
But what does that matter? [Verse 2]
When you need me
I will go with you and together we will see each other through
My brother
When I’m having a hard time, you tell me
Life is hard with many ups and downs
Still, we must be strong
We've cried and laughed
At least you still have me [Chorus]
The love between friends
Higher than the sky
More far-reaching than the earth
We will certainly remember those years
The love between friends
The hardest thing to come by in this life
Like a glass of wine
Like an old song Repeat Verse 1 Repeat Verse 2 Repeat Chorus x2 Like a glass of wine
Like an old song... ",Sam11786,https://lyricstranslate.com/en/translator/sam11786
117,Anita Mui,https://lyricstranslate.com/en/anita-mui-lyrics.html,親密愛人 (Qīn mì ai rén),https://lyricstranslate.com/en/%E8%A6%AA%E5%AF%86%E6%84%9B%E4%BA%BA-my-intimate-lover.html,"今夜還吹著風 想起你好溫柔
有你的日子分外的輕鬆
也不是無影蹤 只是想你太濃
怎麼會無時無刻 把你夢 愛的路上有你 我並不寂寞
你對我那麼的好 這次真的不同
也許我應該好好 把你擁有
就像你一直為我 守候 親愛的人 親密的愛人
謝謝你這麼長的時間 陪著我
親愛的人 親密的愛人
這是我一生中 最興奮的時分 今夜還吹著風 想起你好溫柔
有你的日子分外的輕鬆
也不是無影蹤 只是想你太濃
怎麼會無時無刻 把你夢 愛的路上有你 我並不寂寞
你對我那麼的好 這次真的不同
也許我應該好好 把你擁有
就像你一直為我 守候 親愛的人 親密的愛人
謝謝你這麼長的時間 陪著我
親愛的人 親密的愛人
這是我一生中 最興奮的時分
這是我一生中 最興奮的時分 ","The wind is blowing tonight, I miss your great gentleness
My life with you is so much easier
My love is not subtle because I miss you strongly
Why do I dream about you all the time? I'm not lonely on the way of love
You treat me so nice, and this time is really different
Maybe I should possess you well
just like you always support me My dear, my intimate lover
Thank you for being with me for a long time
My dear, my intimate lover
This is the most exciting moment of my life The wind is blowing tonight, I miss your great gentleness
My life with you is so much easier
My love is not subtle because I miss you strongly
Why do I dream about you all the time? I'm not lonely on the way of love
You treat me so nice, and this time is really different
Maybe I should possess you well
just like you always support me My dear, my intimate lover
Thank you for being with me for a long time
My dear, my intimate lover
This is the most exciting moment of my life
This is the most exciting moment of my life ",Lily Liu,https://lyricstranslate.com/en/translator/lily-liu
118,Lay (EXO),https://lyricstranslate.com/en/lay-lyrics.html,Jade (玉) (Yù),https://lyricstranslate.com/en/jade-%E7%8E%89-y%C3%B9-jade.html,"M-m-m-murda
Lay Do you know
all the power that you hold baby
My wrist is froze,
they get blinded by the stones baby
I need it
To keep away the pain
Stay with me everyday
Do you feel the same
(Oh baby yeah) She always know
what I want like she's psychic
You're a super hero baby
let me be your side kick
Ain't seen nothing like it
Everything timeless
They've been looking for it
But I know where to find it 玉
玉 玉 玉 玉 玉
没人比你珍贵 You
只有我懂的美 You
But (n) nobody shine like 玉
玉 玉 玉 玉 玉 And nobody shine like you
I know you like diamonds too
But (n) nobody shine like 与众不同
然后晶莹剔透
最珍贵 玉的美
与众不同
然后晶莹剔透
最珍贵 你的美 懂你的人
有仁义礼智信 Baby
你的独特
懂的人才有资格般配 I need it
有你才有完美
君子非你不追
神秘的翡翠
完美的配对 You belong by my side,
keep you with me all the time
I get lost in your eyes,
but that's right where I reside
With my woo
You still make me nervous but it's cool
That's my lil baby that's my woo She always know
what I want like she's psychic
You're a super hero baby
let me be your side kick
Ain't seen nothing like it
Everything timeless
They've been looking for it
But I know where to find it 玉
玉 玉 玉 玉 玉
没人比你珍贵 You
只有我懂的美 You
But (n) nobody shine like (自从我随大王东征西战) 玉
玉 玉 玉 玉 玉
And nobody shine like you
I know you like diamonds too
But (n) nobody shine like
玉 ","M-m-m-murda
Lay Do you know
All the power that you hold, baby?
My wrist is frozen.
They get blinded by the stones, baby.
I need it
To keep away the pain.
Stay with me every day.
Do you feel the same?
(Oh, baby, yeah!) She always knows
What I want like she's psychic.
You're a superhero, baby,
Let me be your sidekick.
Ain't seen nothing like it.
Everything timeless.
They've been looking for it.
But I know where to find it. Jade!
Jade, Jade, Jade, Jade, Jade!
There's no one more precious than you, you.
Only I know your beauty, you.
But nobody shines like Jade!
Jade, Jade, Jade, Jade, Jade! And nobody shines like you.
I know you like diamonds too.
But nobody shines like. It is different from the rest.
It is sparkling and crystal-clear,
The beauty of jade is the most precious.
It is different from the rest.
It is sparkling and crystal-clear,
Your beauty is the most precious of all. People who understand you, baby,
Have kindness, righteousness, courtesy, wisdom and trust.
You are unique one.
People who understand this are worthy. I need it.
Only you are perfect.
A gentleman doesn't pursue anyone but you,
A mysterious jade,
A perfect match. You belong by my side.
Keep you with me all the time.
I get lost in your eyes
But that's right where I reside
With my woo!
You still make me nervous but it's cool.
That's my fantastic baby, that's my woo! She always knows
What I want like she's psychic.
You're a superhero, baby,
Let me be your sidekick.
Ain't seen nothing like it.
Everything timeless.
They've been looking for it.
But I know where to find it, Jade!
Jade, Jade, Jade, Jade, Jade!
There's no one more precious than you, you.
Only I know your beauty, you.
But nobody shines like. (Ever since I followed my king on his punitive expedition to the East and West) Jade!
Jade, Jade, Jade, Jade, Jade!
And nobody shines like you.
I know you like diamonds too.
But nobody shines like
Jade! ",SindArytiy,https://lyricstranslate.com/en/translator/sindarytiy
119,UNDER LOVER,https://lyricstranslate.com/en/underlover-lyrics.html,癡情玫瑰花 (Tshi tshin mui gui hue),https://lyricstranslate.com/en/%E7%99%A1%E6%83%85%E7%8E%AB%E7%91%B0%E8%8A%B1-ch%C4%AB-q%C3%ADng-m%C3%A9i-gu%C4%AB-hu%C4%81-infatuated-rose.html,hankeat,https://lyricstranslate.com/en/translator/hankeat,,
120,SEVENTEEN (South Korea),https://lyricstranslate.com/en/seventeen-17-lyrics.html,MY I (Chinese Ver.),https://lyricstranslate.com/en/my-i-chinese-ver-my-i-chinese-ver.html-0,"迷雾中 好像远方 那是我熟悉的身影
那身影 扑朔迷离 飘着 散着 消着 让我远离 让我靠近
挥动着双手 好像在那里 Tell me about it 如果还 有另一个世界
是不是你是另个我 一步一步向你靠近
前方荆棘密布大地
伸出双手前方有我在这里 我们会相见 不要去想念
(I'll know) 这是你的未来
(I'll know) 这是我的过去 我们会相见忘记了想念
(I'll know) 我会守护着你
(I'll know) 永远不离不弃 My I
My I 在我背后的翅膀到底
什么时候才可以展开啊
难道有风吹来的时候
这双翅膀才可以展开吗 当我闭上眼睛当我用力呼吸
缩进自己影子里去逃避
每日彷徨在那悲伤中不停 一步一步向你靠近
前方荆棘密布大地
伸出双手前方有我在这里 我们会相见 不要去想念
(I'll know) 这是你的未来
(I'll know) 这是我的过去 我们会相见忘记了想念
(I'll know) 我会守护着你
(I'll know) 永远不离不弃 My I
My I 我们会相见忘记了想念
(I'll know) 我会守护着你
(I'll know) 永远不离不弃 My I
My I ","The fog is like the distance that I am familiar with the figure
The figure is mysterious floating fadind dissappearing Send me away pull me closer
Waving his hands like it was there Tell me about it If there is another world existed
Could you be another me Step by step closer and closer
Front thorns covering the earth
Reach out your hands i will be there for you We will meet each other dont miss me
(I'll know) This is your future
(I'll know) This is my past We will meet and forget about missing me
(I'll know) I'll always be here to protect you
(I'll know) i’m never letting it go My I
My I The wings are behind me
When will they spread
Only when a time the wind blows
Can these wings be launched When I close my eyes when I breathe deeply
Indulge in my own shadow to escape
Every day drowning in my sadness non-stop, everyday Step by step closer and closer
Front thorns covering the earth
Reach out your hands i will be there for you We will meet each other dont miss me
(I'll know) This is your future
(I'll know) This is my past We will meet and forget about missing me
(I'll know) I'll always be here to protect you
(I'll know) i’m never letting it go My I
My I We will meet and forget about missing me
(I'll know) I'll always be here to protect you
(I'll know) I'm never letting it go My I
My I ",sAm—,https://lyricstranslate.com/en/translator/sam%E2%80%94
121,Li Jian,https://lyricstranslate.com/en/%E6%9D%8E%E5%81%A5-lyrics.html,貝加爾湖畔 (Bèi jiā'ěr hú pàn),https://lyricstranslate.com/en/%E8%B2%9D%E5%8A%A0%E7%88%BE%E6%B9%96%E7%95%94-lake-baikal.html,"在我的懷裡 在你的眼裡
那裡春風沉醉 那裡綠草如茵
月光把愛戀 灑滿了湖面
兩個人的篝火 照亮整個夜晚
多少年以後 如雲般遊走
那變換的腳步 讓我們難牽手
這一生一世 有多少你我
被吞沒在月光如水的夜裡 多想某一天 往日又重現 我們流連忘返 在貝加爾湖畔 多少年以後 往事隨雲走
那紛飛的冰雪容不下那溫柔
這一生一世 這時間太少
不夠證明融化冰雪的深情 就在某一天 你忽然出現
你清澈又神秘 在貝加爾湖畔
你清澈又神秘 像貝加爾湖畔 ","In your arms, in your eyes
There's the warm spring breeze, grass green as ever
Moonlight let love shine on the surface of the lake
Two people's campfire illuminate the whole night
How many years later, it will roam around like the clouds
The changing footsteps make us hard to hold hands
This whole life, there's me and you
Being engulfed in the night where moonlight shines like water Longing for that day, those days come back We want to stay by the Lake Baikal How man years later, the history follows the fleeting clouds
The fluttering snow cannot hold the tenderness
This whole life, there is too little time
Not enough to proof the deep affection that can melt the snow One day, you suddenly appear
You are so clear yet mysterious, by the Lake Baikal
You are so clear yet mysterious, by the Lake Baikal ",1998Ruby1998,https://lyricstranslate.com/en/translator/1998ruby1998
122,G.E.M.,https://lyricstranslate.com/en/gem-lyrics.html,多遠都要在一起 (Duō yuǎn dōu yào zài yī qǐ),https://lyricstranslate.com/en/%E5%A4%9A%E9%81%A0%E9%83%BD%E8%A6%81%E5%9C%A8%E4%B8%80%E8%B5%B7-%E9%84%A7%E7%B4%AB%E6%A3%8B-gem-%E5%A4%9A%E9%81%A0%E9%83%BD%E8%A6%81%E5%9C%A8%E4%B8%80%E8%B5%B7-long-distance-official-titl.html,Даниил В.,https://lyricstranslate.com/en/translator/%D0%B4%D0%B0%D0%BD%D0%B8%D0%B8%D0%BB-%D0%B2,,
123,Jay Chou,https://lyricstranslate.com/en/jay-chou-lyrics.html,聽見下雨的聲音 (Rhythm of the Rain),https://lyricstranslate.com/en/%E8%81%BD%E8%A6%8B%E4%B8%8B%E9%9B%A8%E7%9A%84%E8%81%B2%E9%9F%B3-rhythm-rain-rhythm-rain.html,jinji,https://lyricstranslate.com/en/translator/jinji,,
124,Elephant Gym,https://lyricstranslate.com/en/elephant-gym-lyrics.html,中途 (Midway),https://lyricstranslate.com/en/%E4%B8%AD%E9%80%94-midway-midway.html,Isaiah Chen,https://lyricstranslate.com/en/translator/isaiah-chen,,
125,Jay Chou,https://lyricstranslate.com/en/jay-chou-lyrics.html,明明就 (Ming Ming Jiu),https://lyricstranslate.com/en/%E6%98%8E%E6%98%8E%E5%B0%B1ming-ming-jiu-obviously.html,wuhuahua089,https://lyricstranslate.com/en/translator/wuhuahua089,,
126,WayV,https://lyricstranslate.com/en/wayv-lyrics.html,Stand By Me,https://lyricstranslate.com/en/stand-me-stand-me.html-3,Oh Sangwoo,https://lyricstranslate.com/en/translator/oh-sangwoo,,
127,Faye Wong,https://lyricstranslate.com/en/faye-wong-lyrics.html,你快樂 (所以我快樂) (nǐ kuàilè suǒyǐ wǒ kuàilè),https://lyricstranslate.com/en/%E4%BD%A0%E5%BF%AB%E6%A8%82-%E6%89%80%E4%BB%A5%E6%88%91%E5%BF%AB%E6%A8%82-you039re-happy-so-i039m-happy-youre-happy-so-im-happy.html,"你眉頭開了
所以我笑了
你眼睛紅了
我的天灰了 啊天曉得
既然說
你快樂於是我快樂
玫瑰都開了
我還想怎麼呢
求之不得求不得
天造地一樣的難得
喜怒和哀樂
有我來重蹈你覆轍 你頭髮濕了
所以我熱了
你覺得累了
所以我睡了 天曉得啊天曉得
既然說
你快樂於是我快樂
玫瑰都開了
我還想怎麼呢
求之不得求不得
天造地設一樣的難得
喜怒和哀樂
有我來重蹈你覆轍 LA LA LA LA
LA LA LA LA 不問為甚麼
心安理得 天曉得
既然說
你快樂於是我快樂
玫瑰都開了
我還想怎麼呢 求之不得求不得
天造地設一樣的難得
喜怒和哀樂
有我來重蹈你覆轍 ","Your eyebrows arched
So I laughed
Your eyes reddened
My sky turned  grey Ah..heaven knows
People say
If you're happy, then I'm happy too
Roses are blooming
What more could  I want
Something out of reach, out of reach
Heaven and earthly creations alike are hard to come by
Now sorrows then joys
I’ve fallen again into your world Your hair was dripping
I became feverish
You were feeling tired
So I fell asleep Ah..heaven knows
People say
If you're happy, then I'm happy too
Roses are blooming
What else could  I want
Something out of reach, out of reach
Heaven and earthly creations alike are hard to come by
Now sorrows then joys
I’ve fallen again into your world LA LA LA LA
LA LA LA LA Don’t ask why
I feel so peaceful inside ",petitbalperdu,https://lyricstranslate.com/en/translator/petitbalperdu
128,A-Lin,https://lyricstranslate.com/en/lin-%E9%BB%83%E9%BA%97%E7%8E%B2-lyrics.html,忘記擁抱 (Wang Ji Yong Bao),https://lyricstranslate.com/en/%E5%BF%98%E8%A8%98%E6%93%81%E6%8A%B1-wang-ji-yong-bao-forgetting-embrace.html,Tony C,https://lyricstranslate.com/en/translator/tony-c,,
129,Lay (EXO),https://lyricstranslate.com/en/lay-lyrics.html,Sheep (Alan Walker Relift),https://lyricstranslate.com/en/sheep-alan-walker-relift-sheep-alan-walker-relift.html-0,elnur,https://lyricstranslate.com/en/translator/elnurelgin,,
130,Luhan,https://lyricstranslate.com/en/lu-han-%E9%B9%BF%E6%99%97-lyrics.html,这就是我 (Zhè jiùshì wǒ),https://lyricstranslate.com/en/dream-%E8%BF%99%E5%B0%B1%E6%98%AF%E6%88%91-zh%C3%A8-ji%C3%B9sh%C3%AC-w%C7%92-dream-its-me.html,SindArytiy,https://lyricstranslate.com/en/translator/sindarytiy,,
131,Arsenal Military Academy (OST),https://lyricstranslate.com/en/arsenal-military-academy-ost-lyrics.html,Moonlight Tango (月光探戈) [Yuèguāng tàngē],https://lyricstranslate.com/en/moonlight-tango-%E6%9C%88%E5%85%89%E6%8E%A2%E6%88%88-yu%C3%A8gu%C4%81ng-t%C3%A0ng%C4%93-moonlight-tango.html,"月光撩动夜的凄凉
指尖诉说琴键的悲伤
华丽的舞鞋被关在橱窗
而你在风中孤独的吟唱
街灯下回忆变昏黄
记忆捕捉暧昧的影像
我一直困在梦境中流浪
迷失了我的方向 黎明之前月光下的探戈
此刻只要你握紧我的手
离别的话请不要说出口
让今夜在你我心里停留 黎明之前月光下的探戈
此刻只要跟着我的节奏
离别之前求片刻的温柔
祈求黑夜就此停留 握不住流转的时光
思念在留声机中回荡
留不住昨夜玫瑰的芬芳
爱像风一样消逝我身旁 旧日的片段在回放
快乐却像电影已散场
我依然在回忆中被捆绑
一直在原地盼望 黎明之前月光下的探戈
此刻只要你握紧我的手
离别的话请不要说出口
让今夜在你我心里停留 黎明之前月光下的探戈
此刻只要跟着我的节奏
离别之前求片刻的温柔
祈求黑夜就此停留 离别之前求片刻的温柔
祈求黑夜就此停留 ","The moonlight brightness in the lonely night
 Fingers produce sadness on the piano
 Dancing shoes are kept in secure glass
 Meanwhile u are humming in the lonely wind
 Under the road light memories turn into sunset
 Who is kepr in the memory?
 I am still lost in my dream
 Not knowing where to go  Shall we have a tango dance before the sunrise
Right now what u need to do is to hold my hand
Please do not say goodbye
 Bear this night in your mind please  Shall we have a tango dance before the sunrise
 Right now what u need to do is to follow my rythm
 Before we tear apart all I ask for is little tenderness
 I beg this night to stop by this moment  Cannot stop the time
 Nostalgia for u bursts out as I hear your voice from the recorder
 Cannot save the rose scent last night
 Our love is like a wind howering around me  Scenes of our past memory suddenly come back
 As happy as the movie ends at the cinema
 I was imprisoned in the memory
 Still waiting for u in the old place  Shall we have a tango dance before the sunrise
Right now what u need to do is to hold my hand
Please do not say goodbye
 Bear this night in your mind please  Shall we have a tango dance before the sunrise
 Right now what u need to do is to follow my rythm
 Before we tear apart all I ask for is little tenderness
 I beg this night to stop by this moment  Before we tear apart all I ask for is little tenderness
 I beg this night to stop by this moment ",chatterbox,https://lyricstranslate.com/en/translator/chatterbox
132,Wei Xinyu Yuyu ,https://lyricstranslate.com/en/wei-xinyu-lyrics.html,戀人心 (Liànrén xīn),https://lyricstranslate.com/en/%E6%88%80%E4%BA%BA%E5%BF%83-li%C3%A0nr%C3%A9n-x%C4%ABn-lovers-heart.html,"化作风  化作雨
化作春  走向你
梦如声  梦如影
梦是遥望的掌印
化作烟  化作泥
化作云  飘向你
思如海  恋如城
思念最遥不可及 你问西湖水
偷走她的几分美
时光一去不再
信誓旦旦留给谁
你问长江水
淘尽心酸的滋味
剩半颗恋人心
唤不回 化作诗  化作笔
化作灯  写着你
默念著  轻叹著
那些深沉的字句
化作路  化作径
化作情  找寻你
爱一次  梦一 场
思念最遥遥无期 你问西湖水
偷走她的几分美
时光一去不再
信誓旦旦留给谁
你问长江水
淘尽心酸的滋味
剩半颗恋人心
唤不回 ","Turning myself into the wind, into the rain
Into a spring, going towards you
Dreams are like sounds, dreams are like shadows
Dreams are a handprint in the distance
Turning myself into the mist, into the mud
Into a floating cloud, drifting towards you
Yearning (deep) аs sea, love (strong) as town
Missing someone that's out of reach You ask the water of the West Lake
To steal a bit of her beauty
Оnce time is gone
There's still the past oath given
You ask the water of the Long River
To wash away heart sour taste
Remaining half of lover's heart
Calls not returned (unable to call back, still missing you) Turning myself into the poetry, into the writing brush
Into a light, to write to you
Reciting silently, sighing lightly
Those heavy words and sentences
Turning myself into roads, into paths
Into the love, to find you
Loved once, dreamed once
Missing someone to no end You ask the water of the West Lake
To steal a bit of her beauty
Оnce time is gone
There's still the past oath given
You ask the water of the Long River
To wash away heart sour taste
Remaining half of lover's heart
Calls not returned (unable to call back, still missing you) ",nipersson,https://lyricstranslate.com/en/translator/nipersson
133,Theo Zhu,https://lyricstranslate.com/en/theo-lyrics.html,Flip,https://lyricstranslate.com/en/flip-flip.html,Ai Li,https://lyricstranslate.com/en/translator/ai-li,,
